,STN-WBAN,DATE,TEMP,DEWP,SLP,STP,MAX,MIN,PRCP
5643,,20160614,,,,,,,
5644,,20160615,,,,,,,
5645,,20160616,,,,,,,
5646,,20160617,,,,,,,
5647,,20160618,,,,,,,
5648,,20160619,,,,,,,
5649,,20160620,,,,,,,
5650,,20160621,,,,,,,
5651,,20160622,,,,,,,
5652,,20160623,,,,,,,
5653,,20160624,,,,,,,
5654,,20160625,,,,,,,
5655,,20160626,,,,,,,
5656,,20160627,,,,,,,
5657,,20160628,,,,,,,
5658,,20160629,,,,,,,
5659,,20160630,,,,,,,
5660,,20160701,,,,,,,
5661,,20160702,,,,,,,
5662,,20160703,,,,,,,
5663,,20160704,,,,,,,
5664,,20160705,,,,,,,
5665,,20160706,,,,,,,
5666,,20160707,,,,,,,
5667,,20160708,,,,,,,
5668,,20160709,,,,,,,
5669,,20160710,,,,,,,
5670,,20160711,,,,,,,
5671,,20160712,,,,,,,
5672,,20160713,,,,,,,
5673,,20160714,,,,,,,
5674,,20160715,,,,,,,
5675,,20160716,,,,,,,
5676,,20160717,,,,,,,
5677,,20160718,,,,,,,
5678,,20160719,,,,,,,
5679,,20160720,,,,,,,
5680,,20160721,,,,,,,
5681,,20160722,,,,,,,
5682,,20160723,,,,,,,
5683,,20160724,,,,,,,
5684,,20160725,,,,,,,
5685,,20160726,,,,,,,
5686,,20160727,,,,,,,
5687,,20160728,,,,,,,
5688,,20160729,,,,,,,
5689,,20160730,,,,,,,
5690,,20160731,,,,,,,
5691,,20160801,,,,,,,
5692,,20160802,,,,,,,
5693,,20160803,,,,,,,
5694,,20160804,,,,,,,
5695,,20160805,,,,,,,
5696,,20160806,,,,,,,
5697,,20160807,,,,,,,
5698,,20160808,,,,,,,
5699,,20160809,,,,,,,
5700,,20160810,,,,,,,
5701,,20160811,,,,,,,
5702,,20160812,,,,,,,
5703,,20160813,,,,,,,
5704,,20160814,,,,,,,
5705,,20160815,,,,,,,
5706,,20160816,,,,,,,
5707,,20160817,,,,,,,
5708,,20160818,,,,,,,
5709,,20160819,,,,,,,
5710,,20160820,,,,,,,
5711,,20160821,,,,,,,
5712,,20160822,,,,,,,
5713,,20160823,,,,,,,
5714,,20160824,,,,,,,
5715,,20160825,,,,,,,
5716,,20160826,,,,,,,
5717,,20160827,,,,,,,
5718,,20160828,,,,,,,
5719,,20160829,,,,,,,
5720,,20160830,,,,,,,
5721,,20160831,,,,,,,
5722,,20160901,,,,,,,
5723,,20160902,,,,,,,
5724,,20160903,,,,,,,
5725,,20160904,,,,,,,
5726,,20160905,,,,,,,
5727,,20160906,,,,,,,
5728,,20160907,,,,,,,
5729,,20160908,,,,,,,
5730,,20160909,,,,,,,
5731,,20160910,,,,,,,
5732,,20160911,,,,,,,
5733,,20160912,,,,,,,
5734,,20160913,,,,,,,
5735,,20160914,,,,,,,
5736,,20160915,,,,,,,
5737,,20160916,,,,,,,
5738,,20160917,,,,,,,
5739,,20160918,,,,,,,
5740,,20160919,,,,,,,
5741,,20160920,,,,,,,
5742,,20160921,,,,,,,
5743,,20160922,,,,,,,
5744,,20160923,,,,,,,
5745,,20160924,,,,,,,
5746,,20160925,,,,,,,
5747,,20160926,,,,,,,
5748,,20160927,,,,,,,
5749,,20160928,,,,,,,
5750,,20160929,,,,,,,
5751,,20160930,,,,,,,
5752,,20161001,,,,,,,
5753,,20161002,,,,,,,
5754,,20161003,,,,,,,
5755,,20161004,,,,,,,
5756,,20161005,,,,,,,
5757,,20161006,,,,,,,
5758,,20161007,,,,,,,
5759,,20161008,,,,,,,
5760,,20161009,,,,,,,
5761,,20161010,,,,,,,
5762,,20161011,,,,,,,
5763,,20161012,,,,,,,
5764,,20161013,,,,,,,
5765,,20161014,,,,,,,
5766,,20161015,,,,,,,
5767,,20161016,,,,,,,
5768,,20161017,,,,,,,
5769,,20161018,,,,,,,
5770,,20161019,,,,,,,
5771,,20161020,,,,,,,
5772,,20161021,,,,,,,
5773,,20161022,,,,,,,
5774,,20161023,,,,,,,
5775,,20161024,,,,,,,
5776,,20161025,,,,,,,
5777,,20161026,,,,,,,
5778,,20161027,,,,,,,
5779,,20161028,,,,,,,
5780,,20161029,,,,,,,
5781,,20161030,,,,,,,
5782,,20161031,,,,,,,
5783,,20161101,,,,,,,
5784,,20161102,,,,,,,
5785,,20161103,,,,,,,
5786,,20161104,,,,,,,
5787,,20161105,,,,,,,
5788,,20161106,,,,,,,
5789,,20161107,,,,,,,
5790,,20161108,,,,,,,
5791,,20161109,,,,,,,
5792,,20161110,,,,,,,
5793,,20161111,,,,,,,
5794,,20161112,,,,,,,
5795,,20161113,,,,,,,
5796,,20161114,,,,,,,
5797,,20161115,,,,,,,
5798,,20161116,,,,,,,
5799,,20161117,,,,,,,
5800,,20161118,,,,,,,
5801,,20161119,,,,,,,
5802,,20161120,,,,,,,
5803,,20161121,,,,,,,
5804,,20161122,,,,,,,
5805,,20161123,,,,,,,
5806,,20161124,,,,,,,
5807,,20161125,,,,,,,
5808,,20161126,,,,,,,
5809,,20161127,,,,,,,
5810,,20161128,,,,,,,
5811,,20161129,,,,,,,
5812,,20161130,,,,,,,
5813,,20161201,,,,,,,
5814,,20161202,,,,,,,
5815,,20161203,,,,,,,
5816,,20161204,,,,,,,
5817,,20161205,,,,,,,
5818,,20161206,,,,,,,
5819,,20161207,,,,,,,
5820,,20161208,,,,,,,
5821,,20161209,,,,,,,
5822,,20161210,,,,,,,
5823,,20161211,,,,,,,
5824,,20161212,,,,,,,
5825,,20161213,,,,,,,
5826,,20161214,,,,,,,
5827,,20161215,,,,,,,
5828,,20161216,,,,,,,
5829,,20161217,,,,,,,
5830,,20161218,,,,,,,
5831,,20161219,,,,,,,
5832,,20161220,,,,,,,
5833,,20161221,,,,,,,
5834,,20161222,,,,,,,
5835,,20161223,,,,,,,
5836,,20161224,,,,,,,
5837,,20161225,,,,,,,
5838,,20161226,,,,,,,
5839,,20161227,,,,,,,
5840,,20161228,,,,,,,
5841,,20161229,,,,,,,
5842,,20161230,,,,,,,
5843,,20161231,,,,,,,
5844,,20170101,,,,,,,
5845,,20170102,,,,,,,
5846,,20170103,,,,,,,
5847,,20170104,,,,,,,
5848,,20170105,,,,,,,
5849,,20170106,,,,,,,
5850,,20170107,,,,,,,
5851,,20170108,,,,,,,
5852,,20170109,,,,,,,
5853,,20170110,,,,,,,
5854,,20170111,,,,,,,
5855,,20170112,,,,,,,
5856,,20170113,,,,,,,
5857,,20170114,,,,,,,
5858,,20170115,,,,,,,
5859,,20170116,,,,,,,
5860,,20170117,,,,,,,
5861,,20170118,,,,,,,
5862,,20170119,,,,,,,
5863,,20170120,,,,,,,
5864,,20170121,,,,,,,
5865,,20170122,,,,,,,
5866,,20170123,,,,,,,
5867,,20170124,,,,,,,
5868,,20170125,,,,,,,
5869,,20170126,,,,,,,
5870,,20170127,,,,,,,
5871,,20170128,,,,,,,
5872,,20170129,,,,,,,
5873,,20170130,,,,,,,
5874,,20170131,,,,,,,
5875,,20170201,,,,,,,
5876,,20170202,,,,,,,
5877,,20170203,,,,,,,
5878,,20170204,,,,,,,
5879,,20170205,,,,,,,
5880,,20170206,,,,,,,
5881,,20170207,,,,,,,
5882,,20170208,,,,,,,
5883,,20170209,,,,,,,
5884,,20170210,,,,,,,
5885,,20170211,,,,,,,
5886,,20170212,,,,,,,
5887,,20170213,,,,,,,
5888,,20170214,,,,,,,
5889,,20170215,,,,,,,
5890,,20170216,,,,,,,
5891,,20170217,,,,,,,
5892,,20170218,,,,,,,
5893,,20170219,,,,,,,
5894,,20170220,,,,,,,
5895,,20170221,,,,,,,
5896,,20170222,,,,,,,
5897,,20170223,,,,,,,
5898,,20170224,,,,,,,
5899,,20170225,,,,,,,
5900,,20170226,,,,,,,
5901,,20170227,,,,,,,
5902,,20170228,,,,,,,
5903,,20170301,,,,,,,
5904,,20170302,,,,,,,
5905,,20170303,,,,,,,
5906,,20170304,,,,,,,
5907,,20170305,,,,,,,
5908,,20170306,,,,,,,
5909,,20170307,,,,,,,
5910,,20170308,,,,,,,
5911,,20170309,,,,,,,
5912,,20170310,,,,,,,
5913,,20170311,,,,,,,
5914,,20170312,,,,,,,
5915,,20170313,,,,,,,
5916,,20170314,,,,,,,
5917,,20170315,,,,,,,
5918,,20170316,,,,,,,
5919,,20170317,,,,,,,
5920,,20170318,,,,,,,
5921,,20170319,,,,,,,
5922,,20170320,,,,,,,
5923,,20170321,,,,,,,
5924,,20170322,,,,,,,
5925,,20170323,,,,,,,
5926,,20170324,,,,,,,
5927,,20170325,,,,,,,
5928,,20170326,,,,,,,
5929,,20170327,,,,,,,
5930,,20170328,,,,,,,
5931,,20170329,,,,,,,
5932,,20170330,,,,,,,
5933,,20170331,,,,,,,
5934,,20170401,,,,,,,
5935,,20170402,,,,,,,
5936,,20170403,,,,,,,
5937,,20170404,,,,,,,
5938,,20170405,,,,,,,
5939,,20170406,,,,,,,
5940,,20170407,,,,,,,
5941,,20170408,,,,,,,
5942,,20170409,,,,,,,
5943,,20170410,,,,,,,
5944,,20170411,,,,,,,
5945,,20170412,,,,,,,
5946,,20170413,,,,,,,
5947,,20170414,,,,,,,
5948,,20170415,,,,,,,
5949,,20170416,,,,,,,
5950,,20170417,,,,,,,
5951,,20170418,,,,,,,
5952,,20170419,,,,,,,
5953,,20170420,,,,,,,
5954,,20170421,,,,,,,
5955,,20170422,,,,,,,
5956,,20170423,,,,,,,
5957,,20170424,,,,,,,
5958,,20170425,,,,,,,
5959,,20170426,,,,,,,
5960,,20170427,,,,,,,
5961,,20170428,,,,,,,
5962,,20170429,,,,,,,
5963,,20170430,,,,,,,
5964,,20170501,,,,,,,
5965,,20170502,,,,,,,
5966,,20170503,,,,,,,
5967,,20170504,,,,,,,
5968,,20170505,,,,,,,
5969,,20170506,,,,,,,
5970,,20170507,,,,,,,
5971,,20170508,,,,,,,
5972,,20170509,,,,,,,
5973,,20170510,,,,,,,
5974,,20170511,,,,,,,
5975,,20170512,,,,,,,
5976,,20170513,,,,,,,
5977,,20170514,,,,,,,
5978,,20170515,,,,,,,
5979,,20170516,,,,,,,
5980,,20170517,,,,,,,
5981,,20170518,,,,,,,
5982,,20170519,,,,,,,
5983,,20170520,,,,,,,
5984,,20170521,,,,,,,
5985,,20170522,,,,,,,
5986,,20170523,,,,,,,
5987,,20170524,,,,,,,
5988,,20170525,,,,,,,
5989,,20170526,,,,,,,
5990,,20170527,,,,,,,
5991,,20170528,,,,,,,
5992,,20170529,,,,,,,
5993,,20170530,,,,,,,
5994,,20170531,,,,,,,
5995,,20170601,,,,,,,
5996,,20170602,,,,,,,
5997,,20170603,,,,,,,
5998,,20170604,,,,,,,
5999,,20170605,,,,,,,
6000,,20170606,,,,,,,
6001,,20170607,,,,,,,
6002,,20170608,,,,,,,
6003,,20170609,,,,,,,
6004,,20170610,,,,,,,
6005,,20170611,,,,,,,
6006,,20170612,,,,,,,
6007,,20170613,,,,,,,
6008,,20170614,,,,,,,
6009,,20170615,,,,,,,
6010,,20170616,,,,,,,
6011,,20170617,,,,,,,
6012,,20170618,,,,,,,
6013,,20170619,,,,,,,
6014,,20170620,,,,,,,
6015,,20170621,,,,,,,
6016,,20170622,,,,,,,
6017,,20170623,,,,,,,
6018,,20170624,,,,,,,
6019,,20170625,,,,,,,
6020,,20170626,,,,,,,
6021,,20170627,,,,,,,
6022,,20170628,,,,,,,
6023,,20170629,,,,,,,
6024,,20170630,,,,,,,
6025,,20170701,,,,,,,
6026,,20170702,,,,,,,
6027,,20170703,,,,,,,
6028,,20170704,,,,,,,
6029,,20170705,,,,,,,
6030,,20170706,,,,,,,
6031,,20170707,,,,,,,
6032,,20170708,,,,,,,
6033,,20170709,,,,,,,
6034,,20170710,,,,,,,
6035,,20170711,,,,,,,
6036,,20170712,,,,,,,
6037,,20170713,,,,,,,
6038,,20170714,,,,,,,
6039,,20170715,,,,,,,
6040,,20170716,,,,,,,
6041,,20170717,,,,,,,
6042,,20170718,,,,,,,
6043,,20170719,,,,,,,
6044,,20170720,,,,,,,
6045,,20170721,,,,,,,
6046,,20170722,,,,,,,
6047,,20170723,,,,,,,
6048,,20170724,,,,,,,
6049,,20170725,,,,,,,
6050,,20170726,,,,,,,
6051,,20170727,,,,,,,
6052,,20170728,,,,,,,
6053,,20170729,,,,,,,
6054,,20170730,,,,,,,
6055,,20170731,,,,,,,
6056,,20170801,,,,,,,
6057,,20170802,,,,,,,
6058,,20170803,,,,,,,
6059,,20170804,,,,,,,
6060,,20170805,,,,,,,
6061,,20170806,,,,,,,
6062,,20170807,,,,,,,
6063,,20170808,,,,,,,
6064,,20170809,,,,,,,
6065,,20170810,,,,,,,
6066,,20170811,,,,,,,
6067,,20170812,,,,,,,
6068,,20170813,,,,,,,
6069,,20170814,,,,,,,
6070,,20170815,,,,,,,
6071,,20170816,,,,,,,
6072,,20170817,,,,,,,
6073,,20170818,,,,,,,
6074,,20170819,,,,,,,
6075,,20170820,,,,,,,
6076,,20170821,,,,,,,
6077,,20170822,,,,,,,
6078,,20170823,,,,,,,
6079,,20170824,,,,,,,
6080,,20170825,,,,,,,
6081,,20170826,,,,,,,
6082,,20170827,,,,,,,
6083,,20170828,,,,,,,
6084,,20170829,,,,,,,
6085,,20170830,,,,,,,
6086,,20170831,,,,,,,
6087,,20170901,,,,,,,
6088,,20170902,,,,,,,
6089,,20170903,,,,,,,
6090,,20170904,,,,,,,
6091,,20170905,,,,,,,
6092,,20170906,,,,,,,
6093,,20170907,,,,,,,
6094,,20170908,,,,,,,
6095,,20170909,,,,,,,
6096,,20170910,,,,,,,
6097,,20170911,,,,,,,
6098,,20170912,,,,,,,
6099,,20170913,,,,,,,
6100,,20170914,,,,,,,
6101,,20170915,,,,,,,
6102,,20170916,,,,,,,
6103,,20170917,,,,,,,
6104,,20170918,,,,,,,
6105,,20170919,,,,,,,
6106,,20170920,,,,,,,
6107,,20170921,,,,,,,
6108,,20170922,,,,,,,
6109,,20170923,,,,,,,
6110,,20170924,,,,,,,
6111,,20170925,,,,,,,
6112,,20170926,,,,,,,
6113,,20170927,,,,,,,
6114,,20170928,,,,,,,
6115,,20170929,,,,,,,
6116,,20170930,,,,,,,
6117,,20171001,,,,,,,
6118,,20171002,,,,,,,
6119,,20171003,,,,,,,
6120,,20171004,,,,,,,
6121,,20171005,,,,,,,
6122,,20171006,,,,,,,
6123,,20171007,,,,,,,
6124,,20171008,,,,,,,
6125,,20171009,,,,,,,
6126,,20171010,,,,,,,
6127,,20171011,,,,,,,
6128,,20171012,,,,,,,
6129,,20171013,,,,,,,
6130,,20171014,,,,,,,
6131,,20171015,,,,,,,
6132,,20171016,,,,,,,
6133,,20171017,,,,,,,
6134,,20171018,,,,,,,
6135,,20171019,,,,,,,
6136,,20171020,,,,,,,
6137,,20171021,,,,,,,
6138,,20171022,,,,,,,
6139,,20171023,,,,,,,
6140,,20171024,,,,,,,
6141,,20171025,,,,,,,
6142,,20171026,,,,,,,
6143,,20171027,,,,,,,
6144,,20171028,,,,,,,
6145,,20171029,,,,,,,
6146,,20171030,,,,,,,
6147,,20171031,,,,,,,
6148,,20171101,,,,,,,
6149,,20171102,,,,,,,
6150,,20171103,,,,,,,
6151,,20171104,,,,,,,
6152,,20171105,,,,,,,
6153,,20171106,,,,,,,
6154,,20171107,,,,,,,
6155,,20171108,,,,,,,
6156,,20171109,,,,,,,
6157,,20171110,,,,,,,
6158,,20171111,,,,,,,
6159,,20171112,,,,,,,
6160,,20171113,,,,,,,
6161,,20171114,,,,,,,
6162,,20171115,,,,,,,
6163,,20171116,,,,,,,
6164,,20171117,,,,,,,
6165,,20171118,,,,,,,
6166,,20171119,,,,,,,
6167,,20171120,,,,,,,
6168,,20171121,,,,,,,
6169,,20171122,,,,,,,
6170,,20171123,,,,,,,
6171,,20171124,,,,,,,
6172,,20171125,,,,,,,
6173,,20171126,,,,,,,
6174,,20171127,,,,,,,
6175,,20171128,,,,,,,
6176,,20171129,,,,,,,
6177,,20171130,,,,,,,
6178,,20171201,,,,,,,
6179,,20171202,,,,,,,
6180,,20171203,,,,,,,
6181,,20171204,,,,,,,
6182,,20171205,,,,,,,
6183,,20171206,,,,,,,
6184,,20171207,,,,,,,
6185,,20171208,,,,,,,
6186,,20171209,,,,,,,
6187,,20171210,,,,,,,
6188,,20171211,,,,,,,
6189,,20171212,,,,,,,
6190,,20171213,,,,,,,
6191,,20171214,,,,,,,
6192,,20171215,,,,,,,
6193,,20171216,,,,,,,
6194,,20171217,,,,,,,
6195,,20171218,,,,,,,
6196,,20171219,,,,,,,
6197,,20171220,,,,,,,
6198,,20171221,,,,,,,
6199,,20171222,,,,,,,
6200,,20171223,,,,,,,
6201,,20171224,,,,,,,
6202,,20171225,,,,,,,
6203,,20171226,,,,,,,
6204,,20171227,,,,,,,
6205,,20171228,,,,,,,
6206,,20171229,,,,,,,
6207,,20171230,,,,,,,
6208,,20171231,,,,,,,
6209,,20180101,,,,,,,
6210,,20180102,,,,,,,
6211,,20180103,,,,,,,
6212,,20180104,,,,,,,
6213,,20180105,,,,,,,
6214,,20180106,,,,,,,
6215,,20180107,,,,,,,
6216,,20180108,,,,,,,
6217,,20180109,,,,,,,
6218,,20180110,,,,,,,
6219,,20180111,,,,,,,
6220,,20180112,,,,,,,
6221,,20180113,,,,,,,
6222,,20180114,,,,,,,
6223,,20180115,,,,,,,
6224,,20180116,,,,,,,
6225,,20180117,,,,,,,
6226,,20180118,,,,,,,
6227,,20180119,,,,,,,
6228,,20180120,,,,,,,
6229,,20180121,,,,,,,
6230,,20180122,,,,,,,
6231,,20180123,,,,,,,
6232,,20180124,,,,,,,
6233,,20180125,,,,,,,
6234,,20180126,,,,,,,
6235,,20180127,,,,,,,
6236,,20180128,,,,,,,
6237,,20180129,,,,,,,
6238,,20180130,,,,,,,
6239,,20180131,,,,,,,
6240,,20180201,,,,,,,
6241,,20180202,,,,,,,
6242,,20180203,,,,,,,
6243,,20180204,,,,,,,
6244,,20180205,,,,,,,
6245,,20180206,,,,,,,
6246,,20180207,,,,,,,
6247,,20180208,,,,,,,
6248,,20180209,,,,,,,
6249,,20180210,,,,,,,
6250,,20180211,,,,,,,
6251,,20180212,,,,,,,
6252,,20180213,,,,,,,
6253,,20180214,,,,,,,
6254,,20180215,,,,,,,
6255,,20180216,,,,,,,
6256,,20180217,,,,,,,
6257,,20180218,,,,,,,
6258,,20180219,,,,,,,
6259,,20180220,,,,,,,
6260,,20180221,,,,,,,
6261,,20180222,,,,,,,
6262,,20180223,,,,,,,
6263,,20180224,,,,,,,
6264,,20180225,,,,,,,
6265,,20180226,,,,,,,
6266,,20180227,,,,,,,
6267,,20180228,,,,,,,
6268,,20180301,,,,,,,
6269,,20180302,,,,,,,
6270,,20180303,,,,,,,
6271,,20180304,,,,,,,
6272,,20180305,,,,,,,
6273,,20180306,,,,,,,
6274,,20180307,,,,,,,
6275,,20180308,,,,,,,
6276,,20180309,,,,,,,
6277,,20180310,,,,,,,
6278,,20180311,,,,,,,
6279,,20180312,,,,,,,
6280,,20180313,,,,,,,
6281,,20180314,,,,,,,
6282,,20180315,,,,,,,
6283,,20180316,,,,,,,
6284,,20180317,,,,,,,
6285,,20180318,,,,,,,
6286,,20180319,,,,,,,
6287,,20180320,,,,,,,
6288,,20180321,,,,,,,
6289,,20180322,,,,,,,
6290,,20180323,,,,,,,
6291,,20180324,,,,,,,
6292,,20180325,,,,,,,
6293,,20180326,,,,,,,
6294,,20180327,,,,,,,
6295,,20180328,,,,,,,
6296,,20180329,,,,,,,
6297,,20180330,,,,,,,
6298,,20180331,,,,,,,
6299,,20180401,,,,,,,
6300,,20180402,,,,,,,
6301,,20180403,,,,,,,
6302,,20180404,,,,,,,
6303,,20180405,,,,,,,
6304,,20180406,,,,,,,
6305,,20180407,,,,,,,
6306,,20180408,,,,,,,
6307,,20180409,,,,,,,
6308,,20180410,,,,,,,
6309,,20180411,,,,,,,
6310,,20180412,,,,,,,
6311,,20180413,,,,,,,
6312,,20180414,,,,,,,
6313,,20180415,,,,,,,
6314,,20180416,,,,,,,
6315,,20180417,,,,,,,
6316,,20180418,,,,,,,
6317,,20180419,,,,,,,
6318,,20180420,,,,,,,
6319,,20180421,,,,,,,
6320,,20180422,,,,,,,
6321,,20180423,,,,,,,
6322,,20180424,,,,,,,
6323,,20180425,,,,,,,
6324,,20180426,,,,,,,
6325,,20180427,,,,,,,
6326,,20180428,,,,,,,
6327,,20180429,,,,,,,
6328,,20180430,,,,,,,
6329,,20180501,,,,,,,
6330,,20180502,,,,,,,
6331,,20180503,,,,,,,
6332,,20180504,,,,,,,
6333,,20180505,,,,,,,
6334,,20180506,,,,,,,
6335,,20180507,,,,,,,
6336,,20180508,,,,,,,
6337,,20180509,,,,,,,
6338,,20180510,,,,,,,
6339,,20180511,,,,,,,
6340,,20180512,,,,,,,
6341,,20180513,,,,,,,
6342,,20180514,,,,,,,
6343,,20180515,,,,,,,
6344,,20180516,,,,,,,
6345,,20180517,,,,,,,
6346,,20180518,,,,,,,
6347,,20180519,,,,,,,
6348,,20180520,,,,,,,
6349,,20180521,,,,,,,
6350,,20180522,,,,,,,
6351,,20180523,,,,,,,
6352,,20180524,,,,,,,
6353,,20180525,,,,,,,
6354,,20180526,,,,,,,
6355,,20180527,,,,,,,
6356,,20180528,,,,,,,
6357,,20180529,,,,,,,
6358,,20180530,,,,,,,
6359,,20180531,,,,,,,
6360,,20180601,,,,,,,
6361,,20180602,,,,,,,
6362,,20180603,,,,,,,
6363,,20180604,,,,,,,
6364,,20180605,,,,,,,
6365,,20180606,,,,,,,
6366,,20180607,,,,,,,
6367,,20180608,,,,,,,
6368,,20180609,,,,,,,
6369,,20180610,,,,,,,
6370,,20180611,,,,,,,
6371,,20180612,,,,,,,
6372,,20180613,,,,,,,
6373,,20180614,,,,,,,
6374,,20180615,,,,,,,
6375,,20180616,,,,,,,
6376,,20180617,,,,,,,
6377,,20180618,,,,,,,
6378,,20180619,,,,,,,
6379,,20180620,,,,,,,
6380,,20180621,,,,,,,
6381,,20180622,,,,,,,
6382,,20180623,,,,,,,
6383,,20180624,,,,,,,
6384,,20180625,,,,,,,
6385,,20180626,,,,,,,
6386,,20180627,,,,,,,
6387,,20180628,,,,,,,
6388,,20180629,,,,,,,
6389,,20180630,,,,,,,
6390,,20180701,,,,,,,
6391,,20180702,,,,,,,
6392,,20180703,,,,,,,
6393,,20180704,,,,,,,
6394,,20180705,,,,,,,
6395,,20180706,,,,,,,
6396,,20180707,,,,,,,
6397,,20180708,,,,,,,
6398,,20180709,,,,,,,
6399,,20180710,,,,,,,
6400,,20180711,,,,,,,
6401,,20180712,,,,,,,
6402,,20180713,,,,,,,
6403,,20180714,,,,,,,
6404,,20180715,,,,,,,
6405,,20180716,,,,,,,
6406,,20180717,,,,,,,
6407,,20180718,,,,,,,
6408,,20180719,,,,,,,
6409,,20180720,,,,,,,
6410,,20180721,,,,,,,
6411,,20180722,,,,,,,
6412,,20180723,,,,,,,
6413,,20180724,,,,,,,
6414,,20180725,,,,,,,
6415,,20180726,,,,,,,
6416,,20180727,,,,,,,
6417,,20180728,,,,,,,
6418,,20180729,,,,,,,
6419,,20180730,,,,,,,
6420,,20180731,,,,,,,
6421,,20180801,,,,,,,
6422,,20180802,,,,,,,
6423,,20180803,,,,,,,
6424,,20180804,,,,,,,
6425,,20180805,,,,,,,
6426,,20180806,,,,,,,
6427,,20180807,,,,,,,
6428,,20180808,,,,,,,
6429,,20180809,,,,,,,
6430,,20180810,,,,,,,
6431,,20180811,,,,,,,
6432,,20180812,,,,,,,
6433,,20180813,,,,,,,
6434,,20180814,,,,,,,
6435,,20180815,,,,,,,
6436,,20180816,,,,,,,
6437,,20180817,,,,,,,
6438,,20180818,,,,,,,
6439,,20180819,,,,,,,
6440,,20180820,,,,,,,
6441,,20180821,,,,,,,
6442,,20180822,,,,,,,
6443,,20180823,,,,,,,
6444,,20180824,,,,,,,
6445,,20180825,,,,,,,
6446,,20180826,,,,,,,
6447,,20180827,,,,,,,
6448,,20180828,,,,,,,
6449,,20180829,,,,,,,
6450,,20180830,,,,,,,
6451,,20180831,,,,,,,
6452,,20180901,,,,,,,
6453,,20180902,,,,,,,
6454,,20180903,,,,,,,
6455,,20180904,,,,,,,
6456,,20180905,,,,,,,
6457,,20180906,,,,,,,
6458,,20180907,,,,,,,
6459,,20180908,,,,,,,
6460,,20180909,,,,,,,
6461,,20180910,,,,,,,
6462,,20180911,,,,,,,
6463,,20180912,,,,,,,
6464,,20180913,,,,,,,
6465,,20180914,,,,,,,
6466,,20180915,,,,,,,
6467,,20180916,,,,,,,
6468,,20180917,,,,,,,
6469,,20180918,,,,,,,
6470,,20180919,,,,,,,
6471,,20180920,,,,,,,
6472,,20180921,,,,,,,
6473,,20180922,,,,,,,
6474,,20180923,,,,,,,
6475,,20180924,,,,,,,
6476,,20180925,,,,,,,
6477,,20180926,,,,,,,
6478,,20180927,,,,,,,
6479,,20180928,,,,,,,
6480,,20180929,,,,,,,
6481,,20180930,,,,,,,
6482,,20181001,,,,,,,
6483,,20181002,,,,,,,
6484,,20181003,,,,,,,
6485,,20181004,,,,,,,
6486,,20181005,,,,,,,
6487,,20181006,,,,,,,
6488,,20181007,,,,,,,
6489,,20181008,,,,,,,
6490,,20181009,,,,,,,
6491,,20181010,,,,,,,
6492,,20181011,,,,,,,
6493,,20181012,,,,,,,
6494,,20181013,,,,,,,
6495,,20181014,,,,,,,
6496,,20181015,,,,,,,
6497,,20181016,,,,,,,
6498,,20181017,,,,,,,
6499,,20181018,,,,,,,
6500,,20181019,,,,,,,
6501,,20181020,,,,,,,
6502,,20181021,,,,,,,
6503,,20181022,,,,,,,
6504,,20181023,,,,,,,
6505,,20181024,,,,,,,
6506,,20181025,,,,,,,
6507,,20181026,,,,,,,
6508,,20181027,,,,,,,
6509,,20181028,,,,,,,
6510,,20181029,,,,,,,
6511,,20181030,,,,,,,
6512,,20181031,,,,,,,
6513,,20181101,,,,,,,
6514,,20181102,,,,,,,
6515,,20181103,,,,,,,
6516,,20181104,,,,,,,
6517,,20181105,,,,,,,
6518,,20181106,,,,,,,
6519,,20181107,,,,,,,
6520,,20181108,,,,,,,
6521,,20181109,,,,,,,
6522,,20181110,,,,,,,
6523,,20181111,,,,,,,
6524,,20181112,,,,,,,
6525,,20181113,,,,,,,
6526,,20181114,,,,,,,
6527,,20181115,,,,,,,
6528,,20181116,,,,,,,
6529,,20181117,,,,,,,
6530,,20181118,,,,,,,
6531,,20181119,,,,,,,
6532,,20181120,,,,,,,
6533,,20181121,,,,,,,
6534,,20181122,,,,,,,
6535,,20181123,,,,,,,
6536,,20181124,,,,,,,
6537,,20181125,,,,,,,
6538,,20181126,,,,,,,
6539,,20181127,,,,,,,
6540,,20181128,,,,,,,
6541,,20181129,,,,,,,
6542,,20181130,,,,,,,
6543,,20181201,,,,,,,
6544,,20181202,,,,,,,
6545,,20181203,,,,,,,
6546,,20181204,,,,,,,
6547,,20181205,,,,,,,
6548,,20181206,,,,,,,
6549,,20181207,,,,,,,
6550,,20181208,,,,,,,
6551,,20181209,,,,,,,
6552,,20181210,,,,,,,
6553,,20181211,,,,,,,
6554,,20181212,,,,,,,
6555,,20181213,,,,,,,
6556,,20181214,,,,,,,
6557,,20181215,,,,,,,
6558,,20181216,,,,,,,
6559,,20181217,,,,,,,
6560,,20181218,,,,,,,
6561,,20181219,,,,,,,
6562,,20181220,,,,,,,
6563,,20181221,,,,,,,
6564,,20181222,,,,,,,
6565,,20181223,,,,,,,
6566,,20181224,,,,,,,
6567,,20181225,,,,,,,
6568,,20181226,,,,,,,
6569,,20181227,,,,,,,
6570,,20181228,,,,,,,
6571,,20181229,,,,,,,
6572,,20181230,,,,,,,
